,ASSETME,CORR,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2017-03-27 20:00:00+00:00,270.22,0.8270185362868842,0.01786996578679451,0.005274424599999605,0.014226474114460477,0.04968666897052465,0.06896129807582876,0.04123572340798029,-65132.54950000001,9987645.246000001,65099.00000000001,65099.00000000001,0.0,0.00647574417561682,65099.00000000001,65099.00000000001,1,-0.008036561854702157,0.08676789808613432,0.00647574417561682,"[{'id': '8d194f3aa4f44c0cbd31f1e5ee860805', 'dt': Timestamp('2017-03-27 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-03-24 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': 1}]",2017-03-27 20:00:00+00:00,2017-03,2017-03-27 13:31:00+00:00,-33.54949999973178,10052744.246000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13254950000001, 'last_sale_price': 65.099}]",-3.3373362746669244e-06,1.287871969512046,0.0,0.0,0,1.8570286020207976,10052777.795500001,0.0,0.0,58,"[{'amount': 1000, 'dt': Timestamp('2017-03-27 20:00:00+0000', tz='UTC'), 'price': 65.1315495, 'order_id': '8d194f3aa4f44c0cbd31f1e5ee860805', 'sid': Equity(1894 [MSFT]), 'commission': None}]",0.0
2017-03-28 20:00:00+00:00,277.45,0.998421912575406,0.017715875163025308,0.005293524599999433,0.013244725503265626,0.057324979071222915,0.06964422032150108,0.039324298437862615,0.0,9987645.246000001,65290.00000000001,65290.00000000001,0.0,0.0064946205662648115,65290.00000000001,65290.00000000001,1,-0.008036561854702157,0.08676789808613432,0.0064946205662648115,[],2017-03-28 20:00:00+00:00,2017-03,2017-03-28 13:31:00+00:00,191.0,10052935.246000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13254950000001, 'last_sale_price': 65.29}]",1.899978705566241e-05,1.2816362609967182,0.0,0.0,0,1.8478281867240254,9987645.246000001,65099.00000000001,65099.00000000001,59,[],0.0
2017-03-29 20:00:00+00:00,277.38,0.8582776027170201,0.017565722144158573,0.005311524599999284,0.012944445059544972,0.05831366736829513,0.06905150444756403,0.039325531072643645,0.0,9987645.246000001,65470.0,65470.0,0.0,0.006512409178443431,65470.0,65470.0,1,-0.008036561854702157,0.08676789808613432,0.006512409178443431,[],2017-03-29 20:00:00+00:00,2017-03,2017-03-29 13:31:00+00:00,180.0,10053115.246000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13254950000001, 'last_sale_price': 65.47}]",1.7905218286484725e-05,1.275329755139441,0.0,0.0,0,1.8385367299351454,9987645.246000001,65290.00000000001,65290.00000000001,60,[],0.0
2017-03-30 20:00:00+00:00,277.92,0.385456031600626,0.01741922744698718,0.005335524599999308,0.01238815909490183,0.06168352364812901,0.06862348230311424,0.03902680570125205,0.0,9987645.246000001,65710.00000000001,65710.00000000001,0.0,0.006536126337139485,65710.00000000001,65710.00000000001,1,-0.008036561854702157,0.08676789808613432,0.006536126337139485,[],2017-03-30 20:00:00+00:00,2017-03,2017-03-30 13:31:00+00:00,240.0,10053355.246000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13254950000001, 'last_sale_price': 65.71000000000001}]",2.3873196927315377e-05,1.2706341048047973,0.0,0.0,0,1.8315656899556048,9987645.246000001,65470.0,65470.0,61,[],0.0
2017-03-31 20:00:00+00:00,278.3,0.7363452583639908,0.017276482220502723,0.005350524599999185,0.012656785726878433,0.05921226490932585,0.06838673211128347,0.03886355435112181,0.0,9987645.246000001,65860.0,65860.0,0.0,0.00655094898629548,65860.0,65860.0,1,-0.008036561854702157,0.08676789808613432,0.00655094898629548,[],2017-03-31 20:00:00+00:00,2017-03,2017-03-31 13:31:00+00:00,150.0,10053505.246000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13254950000001, 'last_sale_price': 65.86}]",1.4920391882000672e-05,1.2639793799318044,0.0,0.0,0,1.8217942856495997,9987645.246000001,65710.00000000001,65710.00000000001,62,[],0.0
2017-04-03 20:00:00+00:00,298.52,0.821049331541269,0.017138200348866345,0.005319524599999292,0.012595933944485205,0.05736979344730542,0.06804392634917458,0.03889467825098912,0.0,9987645.246000001,65550.0,65550.0,0.0,0.006520315023830981,65550.0,65550.0,1,-0.008036561854702157,0.08676789808613432,0.006520315023830981,[],2017-04-03 20:00:00+00:00,2017-04,2017-04-03 13:31:00+00:00,-310.0,10053195.246000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13254950000001, 'last_sale_price': 65.55}]",-3.08350164855975e-05,1.246756128082463,0.0,0.0,0,1.7968811192121719,9987645.246000001,65860.0,65860.0,63,[],0.0
2017-04-04 20:00:00+00:00,303.7,0.6697793524710491,0.017002156840600566,0.005337524599999366,0.012369152237274843,0.05804385710404758,0.06750366735964192,0.03890732813516485,0.0,9987645.246000001,65730.0,65730.0,0.0,0.006538102715916468,65730.0,65730.0,1,-0.008036561854702157,0.08676789808613432,0.006538102715916468,[],2017-04-04 20:00:00+00:00,2017-04,2017-04-04 13:31:00+00:00,180.0,10053375.246000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13254950000001, 'last_sale_price': 65.73}]",1.790475521423751e-05,1.2412421943540097,0.0,0.0,0,1.788763313158045,9987645.246000001,65550.0,65550.0,64,[],0.0
2017-04-05 20:00:00+00:00,295.0,-0.08437117762020771,0.01686996873375478,0.00532052459999921,0.012596023932099833,0.054898534708502034,0.06740489248452887,0.038743576565117094,0.0,9987645.246000001,65560.0,65560.0,0.0,0.006521303245657419,65560.0,65560.0,1,-0.008036561854702157,0.08676789808613432,0.006521303245657419,"[{'id': 'b02311cbfaf94136af47c5fec6801b3a', 'dt': Timestamp('2017-04-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-05 20:00:00+0000', tz='UTC'), 'amount': -1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': 0}]",2017-04-05 20:00:00+00:00,2017-04,2017-04-05 13:31:00+00:00,-170.0,10053205.246000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13254950000001, 'last_sale_price': 65.56}]",-1.6909743826509782e-05,1.2278364741161605,0.0,0.0,0,1.769343168284612,9987645.246000001,65730.0,65730.0,65,[],0.0
2017-04-06 20:00:00+00:00,298.7,-0.520349187194123,0.01674023430583288,0.005334138099999164,0.012094151773436089,0.057864137595841525,0.06699617280277656,0.038498762711993095,65696.13500000001,10053341.381000001,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.008036561854702157,0.08676789808613432,0.0,"[{'id': 'b02311cbfaf94136af47c5fec6801b3a', 'dt': Timestamp('2017-04-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-05 20:00:00+0000', tz='UTC'), 'amount': -1000, 'filled': -1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': 1}, {'id': '2e4d4e7c150d48469352451bde45bd23', 'dt': Timestamp('2017-04-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-06 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': 0}]",2017-04-06 20:00:00+00:00,2017-04,2017-04-06 13:31:00+00:00,136.13499999977648,10053341.381000001,[],1.35414523694255e-05,1.2216928640032825,0.0,0.0,0,1.7603382443331703,9987645.246000001,65560.0,65560.0,66,"[{'amount': -1000, 'dt': Timestamp('2017-04-06 20:00:00+0000', tz='UTC'), 'price': 65.697135, 'order_id': 'b02311cbfaf94136af47c5fec6801b3a', 'sid': Equity(1894 [MSFT]), 'commission': None}]",0.0
2017-04-07 20:00:00+00:00,302.54,-0.5637646641921259,0.01661373898898014,0.005330754099999169,0.012044523248441488,0.05678582054660475,0.06658666597611397,0.03851809260589689,-65713.84,9987627.541000001,65680.0,65680.0,0.0,0.006533173259858995,65680.0,65680.0,1,-0.008036561854702157,0.08676789808613432,0.006533173259858995,"[{'id': '2e4d4e7c150d48469352451bde45bd23', 'dt': Timestamp('2017-04-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-06 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': 1}]",2017-04-07 20:00:00+00:00,2017-04,2017-04-07 13:31:00+00:00,-33.83999999985099,10053307.541000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.68}]",-3.3660450508010697e-06,1.2118596128070487,0.0,0.0,0,1.7460537718379636,10053341.381000001,0.0,0.0,67,"[{'amount': 1000, 'dt': Timestamp('2017-04-07 20:00:00+0000', tz='UTC'), 'price': 65.71284, 'order_id': '2e4d4e7c150d48469352451bde45bd23', 'sid': Equity(1894 [MSFT]), 'commission': None}]",0.0
2017-04-10 20:00:00+00:00,312.39,0.9719260468382611,0.016490299945721026,0.0053157540999992925,0.011723493999499016,0.05741506982726485,0.06608946945608787,0.03853538224252713,0.0,9987627.541000001,65530.0,65530.0,0.0,0.006518350053975344,65530.0,65530.0,1,-0.008036561854702157,0.08676789808613432,0.006518350053975344,[],2017-04-10 20:00:00+00:00,2017-04,2017-04-10 13:31:00+00:00,-150.0,10053157.541000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.53}]",-1.492046268225522e-05,1.1996230946721043,0.0,0.0,0,1.7283312385769287,9987627.541000001,65680.0,65680.0,68,[],0.0
2017-04-11 20:00:00+00:00,308.71,0.408027036015011,0.016369375978391405,0.00531075409999926,0.011700917409206184,0.05615703326982202,0.06571515452826351,0.038545030147479335,0.0,9987627.541000001,65480.00000000001,65480.00000000001,0.0,0.006513408887048133,65480.00000000001,65480.00000000001,1,-0.008036561854702157,0.08676789808613432,0.006513408887048133,[],2017-04-11 20:00:00+00:00,2017-04,2017-04-11 13:31:00+00:00,-50.0,10053107.541000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.48}]",-4.973561768650825e-06,1.1898610318150404,0.0,0.0,0,1.714162179789183,9987627.541000001,65530.0,65530.0,69,[],0.0
2017-04-12 20:00:00+00:00,296.84000000000003,-0.3647144039312731,0.01625148035990527,0.005285754099999318,0.012128940795085924,0.05152867842866815,0.06597421954604525,0.03812658815066636,0.0,9987627.541000001,65230.00000000001,65230.00000000001,0.0,0.0064887023151341,65230.00000000001,65230.00000000001,1,-0.008036561854702157,0.08676789808613432,0.0064887023151341,[],2017-04-12 20:00:00+00:00,2017-04,2017-04-12 13:31:00+00:00,-250.0,10052857.541000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.23}]",-2.4867932525318714e-05,1.1758627963335002,0.0,0.0,0,1.6939235135351003,9987627.541000001,65480.00000000001,65480.00000000001,70,[],0.0
2017-04-13 20:00:00+00:00,304.0,0.10957208292944687,0.016136163158986562,0.005257754099999401,0.012892900019037569,0.044699337116835824,0.06689917429900336,0.0371436616641343,0.0,9987627.541000001,64950.0,64950.0,0.0,0.006461029495678873,64950.0,64950.0,1,-0.008036561854702157,0.08676789808613432,0.006461029495678873,[],2017-04-13 20:00:00+00:00,2017-04,2017-04-13 13:31:00+00:00,-280.0,10052577.541000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 64.95}]",-2.7852777069292678e-05,1.1614598320370966,0.0,0.0,0,1.6731084012322597,9987627.541000001,65230.00000000001,65230.00000000001,71,[],0.0
2017-04-17 20:00:00+00:00,301.44,-0.9605998951260172,0.016022176428674716,0.005310754099999482,0.012124752409344186,0.053955122791389254,0.0681895384551166,0.03511348203741482,0.0,9987627.541000001,65480.00000000001,65480.00000000001,0.0,0.006513408887048133,65480.00000000001,65480.00000000001,1,-0.008036561854702157,0.08676789808613432,0.006513408887048133,[],2017-04-17 20:00:00+00:00,2017-04,2017-04-17 13:31:00+00:00,530.0,10053107.541000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.48}]",5.272279650059275e-05,1.1649938157750206,0.0,0.0,0,1.6780380801627908,9987627.541000001,64950.0,64950.0,72,[],0.0
2017-04-18 20:00:00+00:00,300.25,-0.7799046060032915,0.01591127000681245,0.005301754099999556,0.012312455607169918,0.05080980039584371,0.06806683229526045,0.03498108288689356,0.0,9987627.541000001,65390.0,65390.0,0.0,0.006504514662718422,65390.0,65390.0,1,-0.008036561854702157,0.08676789808613432,0.006504514662718422,[],2017-04-18 20:00:00+00:00,2017-04,2017-04-18 13:31:00+00:00,-90.0,10053017.541000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.39}]",-8.952455709088092e-06,1.155101827774471,0.0,0.0,0,1.6637056393534333,9987627.541000001,65480.00000000001,65480.00000000001,73,[],0.0
2017-04-19 20:00:00+00:00,305.52,-0.582943449817706,0.015803163837473527,0.005266754099999549,0.012240507300034743,0.04887816218553587,0.06775959722860984,0.03501738104448141,0.0,9987627.541000001,65040.00000000001,65040.00000000001,0.0,0.006469924498620202,65040.00000000001,65040.00000000001,1,-0.008036561854702157,0.08676789808613432,0.006469924498620202,[],2017-04-19 20:00:00+00:00,2017-04,2017-04-19 13:31:00+00:00,-350.0,10052667.541000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.04}]",-3.481541721905845e-05,1.1397850408446983,0.0,0.0,0,1.641592473192662,9987627.541000001,65390.0,65390.0,74,[],0.0
2017-04-20 20:00:00+00:00,302.51,-0.29452084985835064,0.01569609330188492,0.005312754099999539,0.011564916489310914,0.05741506982726485,0.06868452067108617,0.03348297133219493,0.0,9987627.541000001,65500.0,65500.0,0.0,0.006515385359717083,65500.0,65500.0,1,-0.008036561854702157,0.08676789808613432,0.006515385359717083,[],2017-04-20 20:00:00+00:00,2017-04,2017-04-20 13:31:00+00:00,460.0,10053127.541000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.5}]",4.575899860648214e-05,1.1420547032937414,0.0,0.0,0,1.6447186115664054,9987627.541000001,65040.00000000001,65040.00000000001,75,[],0.0
2017-04-21 20:00:00+00:00,305.6,-0.8941223224182677,0.015591137495860519,0.005402754099999463,0.012137249616327386,0.05404521354743097,0.06860142116436724,0.03306555627634899,0.0,9987627.541000001,66400.0,66400.0,0.0,0.006604318491193995,66400.0,66400.0,1,-0.008036561854702157,0.08676789808613432,0.006604318491193995,"[{'id': '4708e5a95a1e48ad86f68f6c791a89a9', 'dt': Timestamp('2017-04-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-21 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': 0}]",2017-04-21 20:00:00+00:00,2017-04,2017-04-21 13:31:00+00:00,900.0,10054027.541000001,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 66.4}]",8.952437898845922e-05,1.1536538257498277,0.0,0.0,0,1.6612791146327226,9987627.541000001,65500.0,65500.0,76,[],0.0
2017-04-24 20:00:00+00:00,308.03000000000003,-0.046193713254053116,0.015488293804314742,0.005500252599999422,0.011554501840586647,0.06563735282866379,0.0706480654072907,0.030940100563414383,-308185.0150000001,9679442.526,375560.00000000006,375560.00000000006,0.0,0.037350562471653824,375560.00000000006,375560.00000000006,2,-0.008036561854702157,0.08676789808613432,0.037350562471653824,"[{'id': '4708e5a95a1e48ad86f68f6c791a89a9', 'dt': Timestamp('2017-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-21 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': 1}]",2017-04-24 20:00:00+00:00,2017-04,2017-04-24 13:31:00+00:00,974.984999999404,10055002.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 67.53}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 308.03000000000003}]",9.69745702430469e-05,1.1667232351751864,0.0,0.0,0,1.6799613287322146,9987627.541000001,66400.0,66400.0,77,"[{'amount': 1000, 'dt': Timestamp('2017-04-24 20:00:00+0000', tz='UTC'), 'price': 308.18401500000004, 'order_id': '4708e5a95a1e48ad86f68f6c791a89a9', 'sid': Equity(2862 [TSLA]), 'commission': None}]",0.0
2017-04-25 20:00:00+00:00,313.79,0.9554859937713528,0.015417965653331091,0.0061152525999994545,0.012519588519630318,0.07183790686371339,0.0707569580708757,0.03218050401465865,0.0,9679442.526,381710.0,381710.0,0.0,0.03793899347153183,381710.0,381710.0,2,-0.008036561854702157,0.08676789808613432,0.03793899347153183,[],2017-04-25 20:00:00+00:00,2017-04,2017-04-25 13:31:00+00:00,6150.0,10061152.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 67.92}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 313.79}]",0.0006116358483350126,1.2851846496890924,0.0,0.0,0,1.8540540974046233,9679442.526,375560.00000000006,375560.00000000006,78,[],0.0
2017-04-26 20:00:00+00:00,310.17,0.14523836630791367,0.015339637906932145,0.005744252599999555,0.011162413475411945,0.071163843206971,0.07035490797248524,0.03257272972379679,0.0,9679442.526,378000.0,378000.0,0.0,0.037584107393386856,378000.0,378000.0,2,-0.008036561854702157,0.08676789808613432,0.037584107393386856,[],2017-04-26 20:00:00+00:00,2017-04,2017-04-26 13:31:00+00:00,-3710.0,10057442.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 67.83}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 310.17}]",-0.0003687450309903806,1.1987154450691524,0.0,0.0,0,1.7281987591143804,9679442.526,381710.0,381710.0,79,[],0.0
2017-04-27 20:00:00+00:00,308.605,-0.5656963939556048,0.015245771818079488,0.005631752599999595,0.01058337353917028,0.07206244074800172,0.06990824416760646,0.032577620934142924,0.0,9679442.526,376875.0,376875.0,0.0,0.03747644195060593,376875.0,376875.0,2,-0.008036561854702157,0.08676789808613432,0.03747644195060593,[],2017-04-27 20:00:00+00:00,2017-04,2017-04-27 13:31:00+00:00,-1125.0,10056317.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 68.27}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 308.605}]",-0.0001118574624803248,1.1679081797531239,0.0,0.0,0,1.6837418244945268,9679442.526,378000.0,378000.0,80,[],0.0
2017-04-28 20:00:00+00:00,314.002,-0.511189943053828,0.015174310190948176,0.0061904525999996185,0.012645163320324733,0.06972608714132233,0.06967916587457383,0.031431757799119796,0.0,9679442.526,382462.0,382462.0,0.0,0.03801089535402733,382462.0,382462.0,2,-0.008036561854702157,0.08676789808613432,0.03801089535402733,[],2017-04-28 20:00:00+00:00,2017-04,2017-04-28 13:31:00+00:00,5587.0,10061904.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 68.46000000000001}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 314.002}]",0.0005555711606715086,1.272827693518996,0.0,0.0,0,1.8377798007943185,9679442.526,376875.0,376875.0,81,[],0.0
2017-05-01 20:00:00+00:00,322.83,0.7832551720172455,0.015161775478067869,0.007168252599999647,0.015037443226012937,0.07242187976441405,0.06931017039853149,0.032336087398853124,0.0,9679442.526,392240.0,392240.0,0.0,0.038944833595323754,392240.0,392240.0,2,-0.008036561854702157,0.08676789808613432,0.038944833595323754,[],2017-05-01 20:00:00+00:00,2017-05,2017-05-01 13:31:00+00:00,9778.0,10071682.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 69.41}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 322.83}]",0.000971784215874294,1.4553177532165862,0.0,0.0,0,2.112453731617856,9679442.526,382462.0,382462.0,82,[],0.0
2017-05-02 20:00:00+00:00,318.89,0.4324014362527948,0.015093178855585957,0.0067632525999996584,0.013566582675937128,0.07282659516078582,0.06889143573496287,0.032483167926221516,0.0,9679442.526,388190.0,388190.0,0.0,0.038558221011492644,388190.0,388190.0,2,-0.008036561854702157,0.08676789808613432,0.038558221011492644,[],2017-05-02 20:00:00+00:00,2017-05,2017-05-02 13:31:00+00:00,-4050.0,10067632.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 69.3}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 318.89}]",-0.0004021175200414895,1.3634283736137682,0.0,0.0,0,1.9775966032949892,9679442.526,392240.0,392240.0,83,[],0.0
2017-05-03 20:00:00+00:00,310.765,-0.37821488432247197,0.015084652788606528,0.005928752599999587,0.010803115421761164,0.07152328222338356,0.06856909927538316,0.03359772261293367,0.0,9679442.526,379845.0,379845.0,0.0,0.03776062658694502,379845.0,379845.0,2,-0.008036561854702157,0.08676789808613432,0.03776062658694502,[],2017-05-03 20:00:00+00:00,2017-05,2017-05-03 13:31:00+00:00,-8345.0,10059287.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 69.08}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 310.765}]",-0.0008288939806304629,1.1831100683900795,0.0,0.0,0,1.7090003987520475,9679442.526,388190.0,388190.0,84,[],0.0
2017-05-04 20:00:00+00:00,295.46,0.9997460374260304,0.01525156337420506,0.004371252599999487,0.006043753788612449,0.07278131878082639,0.0681622734742234,0.033241731689623466,0.0,9679442.526,364270.0,364270.0,0.0,0.0362684613938342,364270.0,364270.0,2,-0.008036561854702157,0.08676789808613432,0.0362684613938342,[],2017-05-04 20:00:00+00:00,2017-05,2017-05-04 13:31:00+00:00,-15575.0,10043712.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 68.81}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 295.46}]",-0.0015483203914535837,0.85542231264999,0.0,0.0,0,1.2172458392911767,9679442.526,379845.0,379845.0,85,[],0.0
2017-05-05 20:00:00+00:00,308.35,-0.027828257233023432,0.015311956305777806,0.0056792525999995735,0.008910049840281048,0.07700495822560871,0.06796775470066382,0.03549882556082862,0.0,9679442.526,377350.0,377350.0,0.0,0.0375219036312453,377350.0,377350.0,2,-0.008036561854702157,0.08676789808613432,0.0375219036312453,[],2017-05-05 20:00:00+00:00,2017-05,2017-05-05 13:31:00+00:00,13080.0,10056792.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 69.0}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 308.35}]",0.001302307285890647,1.0913619840431015,0.0,0.0,0,1.5682764703327852,9679442.526,364270.0,364270.0,86,[],0.0
2017-05-08 20:00:00+00:00,307.0,-0.6934763840015269,0.01522673007752085,0.005538252599999627,0.00839447111401606,0.07682523871740243,0.06759456668408464,0.035610550207864654,0.0,9679442.526,375940.0,375940.0,0.0,0.037386941673073056,375940.0,375940.0,2,-0.008036561854702157,0.08676789808613432,0.037386941673073056,"[{'id': 'f42a0c7eef9b491da4436a4ee8bc2710', 'dt': Timestamp('2017-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-08 20:00:00+0000', tz='UTC'), 'amount': -1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': 0}]",2017-05-08 20:00:00+00:00,2017-05,2017-05-08 13:31:00+00:00,-1410.0,10055382.526,"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 68.94}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 307.0}]",-0.00014020374750245423,1.05818520219315,0.0,0.0,0,1.5205185610627434,9679442.526,377350.0,377350.0,87,[],0.0
2017-05-09 20:00:00+00:00,321.359,0.3362624187597677,0.015315571605043425,0.00698060059999972,0.01284177349776733,0.07583655042033022,0.0672723050360302,0.033997238360343095,69004.48000000001,9748447.006000001,321359.0,321359.0,0.0,0.03191312720508431,321359.0,321359.0,1,-0.008036561854702157,0.08676789808613432,0.03191312720508431,"[{'id': 'f42a0c7eef9b491da4436a4ee8bc2710', 'dt': Timestamp('2017-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-08 20:00:00+0000', tz='UTC'), 'amount': -1000, 'filled': -1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': 1}]",2017-05-09 20:00:00+00:00,2017-05,2017-05-09 13:31:00+00:00,14423.480000000447,10069806.006000001,"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 321.359}]",0.0014344039088225458,1.3082902347547716,0.0,0.0,0,1.9017017778331258,9679442.526,375940.0,375940.0,88,"[{'amount': -1000, 'dt': Timestamp('2017-05-09 20:00:00+0000', tz='UTC'), 'price': 69.00548, 'order_id': 'f42a0c7eef9b491da4436a4ee8bc2710', 'sid': Equity(1894 [MSFT]), 'commission': None}]",0.0
